time,pressure
45.645645645645644,1013.2616255721161
46.246246246246244,1013.2480357989115
46.846846846846844,1013.2512491223948
47.447447447447445,1013.2569592469698
48.048048048048045,1013.246925367644
48.64864864864865,1013.2505199933165
49.24924924924925,1013.2504437378126
49.84984984984985,1013.2495340326172
50.450450450450454,1013.254334490731
51.051051051051054,1013.2439719452207
51.651651651651655,1013.2629537966144
52.252252252252255,1013.2475019170612
52.852852852852855,1013.2487499996557
53.453453453453456,1013.2557830420498
54.054054054054056,1013.2466838848787
54.65465465465466,1013.2548091802222
55.25525525525526,1013.2465286147136
55.85585585585586,1013.251232008025
56.45645645645646,1013.2488533851686
57.05705705705706,1013.2542325048668
57.65765765765766,1013.2512807765224
58.25825825825826,1013.2560328966136
58.85885885885886,1013.2473061549149
59.45945945945946,1013.2516163640526
60.06006006006006,1013.2614884533076
60.66066066066066,1013.2452477886607
61.26126126126126,1013.2438504471645
61.86186186186186,1013.2454356797383
62.46246246246246,1013.2515394964091
63.06306306306306,1013.2572132318373
63.66366366366366,1013.2467931614425
64.26426426426427,1013.2481545432304
64.86486486486487,1013.2580011158236
65.46546546546547,1013.2505312211878
66.06606606606607,1013.2498677117305
66.66666666666667,1013.2492308672338
67.26726726726727,1013.2506975076572
67.86786786786787,1013.2507996081912
68.46846846846847,1013.2548317982057
69.06906906906907,1013.2433369655971
69.66966966966967,1013.2509255069243
70.27027027027027,1013.2439482146845
70.87087087087087,1013.2501306570023
71.47147147147147,1013.2457150959192
72.07207207207207,1013.2415713677647
72.67267267267268,1013.2480749625948
73.27327327327328,1013.2504039242704
73.87387387387388,1013.2488828275585
74.47447447447448,1013.2387764618201
75.07507507507508,1013.2549119618187
75.67567567567568,1013.2475834339857
76.27627627627628,1013.2489983159064
76.87687687687688,1013.2554097300235
77.47747747747748,1013.2470030518128
78.07807807807808,1013.2432668954797
78.67867867867868,1013.2504398205767
79.27927927927928,1013.2507695961058
79.87987987987988,1013.2452153891456
80.48048048048048,1013.2499039716979
81.08108108108108,1013.2494653481093
81.68168168168168,1013.259420039582
82.28228228228228,1013.2442426028643
82.88288288288288,1013.2536195315954
83.48348348348348,1013.2516008408338
84.08408408408408,1013.2499405817781
84.68468468468468,1013.2606351332531
85.28528528528528,1013.2459489783147
85.88588588588588,1013.2406362499843
86.48648648648648,1013.2393762405466
87.08708708708708,1013.2509877795407
87.68768768768768,1013.252044015305
88.28828828828829,1013.2554748056668
88.88888888888889,1013.2537067272265
89.48948948948949,1013.2459402146567
90.09009009009009,1013.258208487355
90.69069069069069,1013.2502058585527
91.29129129129129,1013.2626848786906
91.89189189189189,1013.2576353956457
92.49249249249249,1013.2405890991471
93.09309309309309,1013.2589617822543
93.69369369369369,1013.2555150094636
94.29429429429429,1013.2571949076179
94.89489489489489,1013.2452176002123
95.49549549549549,1013.250490925758
96.09609609609609,1013.257274243805
96.6966966966967,1013.2408072411083
97.2972972972973,1013.2513997869868
97.8978978978979,1013.2575047921155
98.4984984984985,1013.2420362301982
99.0990990990991,1013.2504399575873
99.6996996996997,1013.2443702593359
100.30030030030031,1013.2543011501313
100.90090090090091,1013.2502848289035
101.50150150150151,1013.2548912431707
102.10210210210211,1013.2540996873205
102.70270270270271,1013.2499065905218
103.30330330330331,1013.243025707892
103.90390390390391,1013.2564387262527
104.50450450450451,1013.249507106345
105.10510510510511,1013.251076195925
105.70570570570571,1013.2482141728507
106.30630630630631,1013.2509875363838
106.90690690690691,1013.2489510295251
107.50750750750751,1013.255178197944
108.10810810810811,1013.2529472128683
108.70870870870871,1013.2514665716074
109.30930930930931,1013.2479432872533
109.90990990990991,1013.2512889903085
110.51051051051051,1013.2469138015596
111.11111111111111,1013.2562874562693
111.71171171171171,1013.2494235757008
112.31231231231232,1013.2503139783195
112.91291291291292,1013.2496055518916
113.51351351351352,1013.2523841252852
114.11411411411412,1013.2476435016737
114.71471471471472,1013.2486872163074
115.31531531531532,1013.249207481512
115.91591591591592,1013.251549281145
116.51651651651652,1013.254180663579
117.11711711711712,1013.2502195681631
117.71771771771772,1013.2561062424179
118.31831831831832,1013.258384774162
118.91891891891892,1013.2436143700148
119.51951951951952,1013.2441999843047
120.12012012012012,1013.2491333982654
120.72072072072072,1013.2564710589454
121.32132132132132,1013.249121081338
121.92192192192192,1013.2556324185008
122.52252252252252,1013.2541076812979
123.12312312312312,1013.2499681683992
123.72372372372372,1013.2495154516974
124.32432432432432,1013.2486161436636
124.92492492492492,1013.2481216104289
125.52552552552552,1013.2487130085685
126.12612612612612,1013.2526961487961
126.72672672672672,1013.2464339693704
127.32732732732732,1013.2512707319021
127.92792792792793,1013.250063411644
128.52852852852854,1013.2459261405719
129.12912912912913,1013.2534629999834
129.72972972972974,1013.2532023510588
130.33033033033033,1013.2476407362464
130.93093093093094,1013.2539724883725
131.53153153153153,1013.2497674964627
132.13213213213214,1013.2533322344678
132.73273273273273,1013.245525181078
133.33333333333334,1013.2507552662604
133.93393393393393,1013.2500962750485
134.53453453453454,1013.2448344598641
135.13513513513513,1013.2568365006972
135.73573573573574,1013.2565054582373
136.33633633633633,1013.2434945865856
136.93693693693695,1013.2473759934209
137.53753753753753,1013.2459761107519
138.13813813813815,1013.2532628041326
138.73873873873873,1013.2524068421606
139.33933933933935,1013.2542632447024
139.93993993993993,1013.2446787870668
140.54054054054055,1013.2490758497057
141.14114114114113,1013.251618003048
141.74174174174175,1013.2510358230509
142.34234234234233,1013.2472492332425
142.94294294294295,1013.255296872821
143.54354354354354,1013.251423262698
144.14414414414415,1013.257656973921
144.74474474474474,1013.2536557639752
145.34534534534535,1013.2584111612933
145.94594594594594,1013.2457768258813
146.54654654654655,1013.251221988424
147.14714714714714,1013.2427954799135
147.74774774774775,1013.2616240973961
148.34834834834834,1013.2472168765794
148.94894894894895,1013.2577326974488
149.54954954954954,1013.2503759510126
150.15015015015015,1013.2483556603411
150.75075075075074,1013.2485404189415
151.35135135135135,1013.2498218701446
151.95195195195194,1013.2438431840935
152.55255255255256,1013.2526275800888
153.15315315315314,1013.248942220518
153.75375375375376,1013.2479242907946
154.35435435435437,1013.256384623188
154.95495495495496,1013.2575750228069
155.55555555555557,1013.2518593883209
156.15615615615616,1013.2535870208809
156.75675675675677,1013.2556630400643
157.35735735735736,1013.2507404971209
157.95795795795797,1013.2535647398462
158.55855855855856,1013.2534068861838
159.15915915915917,1013.2508907953853
159.75975975975976,1013.2547724241018
160.36036036036037,1013.2526297110606
160.96096096096096,1013.2540353727152
161.56156156156158,1013.2485033584729
162.16216216216216,1013.2489120797991
162.76276276276278,1013.2496370497419
163.36336336336336,1013.255761255859
163.96396396396398,1013.2502207181551
164.56456456456456,1013.2521139585931
165.16516516516518,1013.2488871438709
165.76576576576576,1013.253255918361
166.36636636636638,1013.2464363055884
166.96696696696696,1013.2568983689746
167.56756756756758,1013.2432964286039
168.16816816816817,1013.2554222729514
168.76876876876878,1013.2521933367528
169.36936936936937,1013.2553753043815
169.96996996996998,1013.2536277881767
170.57057057057057,1013.2523287695726
171.17117117117118,1013.2564973425687
171.77177177177177,1013.2535558328127
172.37237237237238,1013.2632460571771
172.97297297297297,1013.2539490772318
173.57357357357358,1013.2571598285512
174.17417417417417,1013.2447538761762
174.77477477477478,1013.2494231922673
175.37537537537537,1013.2472952591562
175.97597597597598,1013.2516911040502
176.57657657657657,1013.2500311546131
177.17717717717719,1013.2599507927409
177.77777777777777,1013.2465771189547
178.3783783783784,1013.2474383078641
178.97897897897897,1013.2509857257531
179.5795795795796,1013.2497537827686
180.18018018018017,1013.2580710250646
180.7807807807808,1013.2477830750821
181.38138138138137,1013.2503231184035
181.981981981982,1013.2502625153501
182.58258258258257,1013.2520087307113
183.1831831831832,1013.2557123999957
183.78378378378378,1013.2478217876578
184.3843843843844,1013.2421418131955
184.98498498498498,1013.2517174367581
185.5855855855856,1013.254441147065
186.18618618618618,1013.2542972946359
186.7867867867868,1013.2501919595973
187.38738738738738,1013.2548528747884
187.987987987988,1013.2498044578534
188.58858858858858,1013.2478456632699
189.1891891891892,1013.2459451966295
189.78978978978978,1013.2441270556908
190.3903903903904,1013.2381510883796
190.99099099099098,1013.2557294674775
191.5915915915916,1013.2565013614301
192.19219219219218,1013.2493158386003
192.7927927927928,1013.2503494520334
193.3933933933934,1013.2559906401187
193.993993993994,1013.255121971358
194.5945945945946,1013.2521279058412
195.1951951951952,1013.2515770115718
195.7957957957958,1013.2498154323795
196.3963963963964,1013.2511562739572
196.996996996997,1013.2483869203874
197.5975975975976,1013.2486240233472
198.1981981981982,1013.2470968042938
198.7987987987988,1013.253992262008
199.3993993993994,1013.256736278042
200.0,1013.253232041324
200.60060060060061,1013.2496719284991
201.2012012012012,1013.2628432526118
201.80180180180182,1013.2564405696406
202.4024024024024,1013.2572369014443
203.00300300300302,1013.2501801684737
203.6036036036036,1013.2458653379211
204.20420420420422,1013.2604655356572
204.8048048048048,1013.2382908047208
205.40540540540542,1013.2498572480122
206.006006006006,1013.244271842674
206.60660660660662,1013.2411356626959
207.2072072072072,1013.2390779444024
207.80780780780782,1013.2420925945424
208.4084084084084,1013.2530676954532
209.00900900900902,1013.2515074373993
209.6096096096096,1013.2578366934363
210.21021021021022,1013.2426243341307
210.8108108108108,1013.253824854705
211.41141141141142,1013.2435219674716
212.012012012012,1013.24941945678
212.61261261261262,1013.2479986180845
213.2132132132132,1013.2527594177561
213.81381381381382,1013.2461906314879
214.4144144144144,1013.2452084310981
215.01501501501502,1013.2441701880209
215.6156156156156,1013.2524549491759
216.21621621621622,1013.2491797206001
216.8168168168168,1013.2455069612353
217.41741741741743,1013.2516365773545
218.018018018018,1013.2495584205485
218.61861861861863,1013.2450955683669
219.2192192192192,1013.2434775268666
219.81981981981983,1013.2512816812201
220.4204204204204,1013.2398098133583
221.02102102102103,1013.2528094072052
221.6216216216216,1013.243327245386
222.22222222222223,1013.2469117713096
222.82282282282281,1013.2521950852548
223.42342342342343,1013.2535279427951
224.02402402402402,1013.2565003570664
224.62462462462463,1013.2512444715336
225.22522522522522,1013.2494400066406
225.82582582582583,1013.2541454428846
226.42642642642642,1013.23976775542
227.02702702702703,1013.2512082899071
227.62762762762762,1013.2415735358531
228.22822822822823,1013.2630153940688
228.82882882882882,1013.2506456853702
229.42942942942943,1013.2590454625491
230.03003003003002,1013.2461669417203
230.63063063063063,1013.253290414943
231.23123123123125,1013.241725594445
231.83183183183183,1013.2552335352101
232.43243243243245,1013.2530671977574
233.03303303303304,1013.2500699465267
233.63363363363365,1013.2459874290919
234.23423423423424,1013.2461237367855
234.83483483483485,1013.24388414914
235.43543543543544,1013.2568279939784
236.03603603603605,1013.2458256823655
236.63663663663664,1013.2532974277153
237.23723723723725,1013.2529100750422
237.83783783783784,1013.2523100721141
238.43843843843845,1013.2471922432671
239.03903903903904,1013.2526634157498
239.63963963963965,1013.2558934145528
240.24024024024024,1013.2551554716697
240.84084084084085,1013.2560886160237
241.44144144144144,1013.2514257222994
242.04204204204206,1013.2610701342712
242.64264264264264,1013.2518597716235
243.24324324324326,1013.2473776979708
243.84384384384384,1013.2448429575622
244.44444444444446,1013.2512638763455
245.04504504504504,1013.2514461351155
245.64564564564566,1013.2465864542511
246.24624624624624,1013.2540896883249
246.84684684684686,1013.2489389477084
247.44744744744744,1013.2395701811324
248.04804804804806,1013.2494548134373
248.64864864864865,1013.2536025275574
249.24924924924926,1013.2382122527753
249.84984984984985,1013.2469369013185
250.45045045045046,1013.2617753103268
251.05105105105105,1013.2499682373907
251.65165165165166,1013.2604344451426
252.25225225225225,1013.2424865441499
252.85285285285286,1013.2566431345373
253.45345345345345,1013.2460303344509
254.05405405405406,1013.2506262851094
254.65465465465465,1013.243542440648
255.25525525525526,1013.2519872186976
255.85585585585585,1013.2459840693815
256.45645645645646,1013.2555885264752
257.0570570570571,1013.2552971236066
257.65765765765764,1013.2498429671117
258.25825825825825,1013.2499975478687
258.85885885885887,1013.2459392681967
259.4594594594595,1013.2435073787531
260.06006006006004,1013.264166436815
260.66066066066065,1013.2495676242119
261.26126126126127,1013.2504342916499
261.8618618618619,1013.2451619029001
262.46246246246244,1013.2388364282187
263.06306306306305,1013.2569568270392
263.66366366366367,1013.2440704481174
264.2642642642643,1013.2458937398821
264.86486486486484,1013.2511586708088
265.46546546546546,1013.2433016790693
266.06606606606607,1013.2475365304507
266.6666666666667,1013.2387328915435
267.26726726726724,1013.2446472119956
267.86786786786786,1013.2507145648627
268.4684684684685,1013.2520553504746
269.0690690690691,1013.2565429360518
269.6696696696697,1013.2522040983556
270.27027027027026,1013.2471808386115
270.8708708708709,1013.2545257538601
271.4714714714715,1013.2582738132156
272.0720720720721,1013.2503579876748
272.67267267267266,1013.2492059723721
273.2732732732733,1013.2493149404794
273.8738738738739,1013.2556791074044
274.4744744744745,1013.2408091075561
275.07507507507506,1013.2472858846821
275.6756756756757,1013.2399804772085
276.2762762762763,1013.246100948574
276.8768768768769,1013.2517405736093
277.47747747747746,1013.2490084306492
278.0780780780781,1013.2502243896353
278.6786786786787,1013.24966337824
279.2792792792793,1013.2462798742006
279.87987987987987,1013.2641238514998
280.4804804804805,1013.2493306817971
281.0810810810811,1013.2529656491265
281.6816816816817,1013.2480583376205
282.28228228228227,1013.2428474822116
282.8828828828829,1013.2474887277147
283.4834834834835,1013.2448063361289
284.0840840840841,1013.2494213378624
284.68468468468467,1013.2514049800586
285.2852852852853,1013.2473536962506
285.8858858858859,1013.2586998772542
286.4864864864865,1013.2533665908918
287.08708708708707,1013.2628936376484
287.6876876876877,1013.255589700804
288.2882882882883,1013.251281965931
288.8888888888889,1013.2413097310128
289.4894894894895,1013.25443561204
290.0900900900901,1013.2419708506507
290.6906906906907,1013.2505436002068
291.2912912912913,1013.2389369696683
291.8918918918919,1013.248544872367
292.4924924924925,1013.2486063550233
293.0930930930931,1013.2545645528204
293.6936936936937,1013.2504136150724
294.2942942942943,1013.2570887334361
294.8948948948949,1013.2543512169194
295.4954954954955,1013.2508415891599
296.0960960960961,1013.2380524334734
296.6966966966967,1013.2546796348352
297.2972972972973,1013.2452046629696
297.8978978978979,1013.2502770912804
298.4984984984985,1013.2476526674411
299.0990990990991,1013.2432270506854
299.6996996996997,1013.249004937938
300.3003003003003,1012.8856568327709
300.9009009009009,1012.7730744534116
301.5015015015015,1012.7875242390871
302.1021021021021,1012.7581947838893
302.7027027027027,1012.8253739082866
303.3033033033033,1012.7449393810176
303.9039039039039,1012.8046506673219
304.5045045045045,1012.8085790376209
305.1051051051051,1012.8261532170416
305.7057057057057,1012.8070771827038
306.3063063063063,1012.7696382081099
306.9069069069069,1012.7768488251453
307.5075075075075,1012.7934167621611
308.1081081081081,1012.7797214399938
308.70870870870874,1012.7904394600163
309.3093093093093,1012.8239407873709
309.9099099099099,1012.8155560112267
310.5105105105105,1012.7742090773705
311.11111111111114,1012.815237660339
311.7117117117117,1012.7773115950453
312.3123123123123,1012.7787557729198
312.91291291291293,1012.717852433801
313.51351351351354,1012.7983615448364
314.1141141141141,1012.8251395040468
314.7147147147147,1012.7781302452694
315.31531531531533,1012.8422414349877
315.91591591591595,1012.7851255713479
316.5165165165165,1012.8061736293254
317.1171171171171,1012.75174491635
317.71771771771773,1012.8213224940567
318.31831831831835,1012.8407224697795
318.9189189189189,1012.8128158813633
319.5195195195195,1012.8627702883313
320.12012012012013,1012.8075993427806
320.72072072072075,1012.7706469048097
321.3213213213213,1012.7740896119133
321.9219219219219,1012.8251778482082
322.52252252252254,1012.8500083901222
323.12312312312315,1012.8577002378094
323.7237237237237,1012.7965604103946
324.3243243243243,1012.7960421325333
324.92492492492494,1012.7805444071967
325.52552552552555,1012.7752891251903
326.1261261261261,1012.8357665051343
326.7267267267267,1012.8435781334184
327.32732732732734,1012.7761936632858
327.92792792792795,1012.8055995829604
328.5285285285285,1012.7542320677538
329.1291291291291,1012.7828985978766
329.72972972972974,1012.8060936280928
330.33033033033036,1012.7697062076911
330.9309309309309,1012.8165755931237
331.5315315315315,1012.8331556926998
332.13213213213214,1012.8068252209873
332.73273273273276,1012.8046129446413
333.3333333333333,1012.8676440823222
333.93393393393393,1012.7862975672575
334.53453453453454,1012.8474595634958
335.13513513513516,1012.7789437481633
335.7357357357357,1012.7992688125702
336.33633633633633,1012.7982723185844
336.93693693693695,1012.792921629741
337.53753753753756,1012.7592879235843
338.1381381381381,1012.8222360165112
338.73873873873873,1012.8337127340233
339.33933933933935,1012.8462224028469
339.93993993993996,1012.8821902450555
340.5405405405405,1012.8278502683262
341.14114114114113,1012.7600978140804
341.74174174174175,1012.7525703565084
342.34234234234236,1012.7243489146599
342.9429429429429,1012.7572325787892
343.54354354354354,1012.8251622028047
344.14414414414415,1012.7945238129008
344.74474474474476,1012.7944426449559
345.3453453453453,1012.816767772603
345.94594594594594,1012.8073565436281
346.54654654654655,1012.8092414078136
347.14714714714717,1012.7512240229817
347.7477477477478,1012.8024414794354
348.34834834834834,1012.7720593033455
348.94894894894895,1012.782068173558
349.54954954954957,1012.8086356971761
350.1501501501502,1012.8113443211901
350.75075075075074,1012.8377842553491
351.35135135135135,1012.8055672709606
351.95195195195197,1012.8606781786633
352.5525525525526,1012.818397802267
353.15315315315314,1012.8374287011281
353.75375375375376,1012.7733606645028
354.35435435435437,1012.8546150241974
354.954954954955,1012.8028632110692
355.55555555555554,1012.8243643847968
356.15615615615616,1012.7436007531165
356.7567567567568,1012.7291221447546
357.3573573573574,1012.7924462611711
357.95795795795794,1012.7989341850574
358.55855855855856,1012.7871947250118
359.1591591591592,1012.7989564837229
359.7597597597598,1012.7872579389297
360.36036036036035,1012.7759728104476
360.96096096096096,1012.8284037846122
361.5615615615616,1012.7414406879894
362.1621621621622,1012.7254932962203
362.76276276276275,1012.7650146988233
363.36336336336336,1012.778457196566
363.963963963964,1012.7810886953292
364.5645645645646,1012.8202769367632
365.16516516516515,1012.7876993649857
365.76576576576576,1012.7213985477583
366.3663663663664,1012.744480446396
366.966966966967,1012.8223851405985
367.56756756756755,1012.8351105055398
368.16816816816817,1012.7810531346802
368.7687687687688,1012.8702961463662
369.3693693693694,1012.8394658350081
369.96996996996995,1012.8058463829273
370.57057057057057,1012.7994953534112
371.1711711711712,1012.8735358873527
371.7717717717718,1012.7520042148042
372.37237237237235,1012.8602083991015
372.97297297297297,1012.8022708457341
373.5735735735736,1012.7926035037569
374.1741741741742,1012.8632390392503
374.77477477477476,1012.84682455253
375.37537537537537,1012.7997685352251
375.975975975976,1012.8545795496455
376.5765765765766,1012.8102261485298
377.17717717717716,1012.8956549693141
377.77777777777777,1012.8137149300501
378.3783783783784,1012.8201105963407
378.978978978979,1012.7855426056028
379.57957957957956,1012.8312073512551
380.1801801801802,1012.80228674457
380.7807807807808,1012.8035815671349
381.3813813813814,1012.8513558926992
381.98198198198196,1012.7944251056929
382.5825825825826,1012.8006413391153
383.1831831831832,1012.7871625542227
383.7837837837838,1012.7988261753264
384.38438438438436,1012.8217864385698
384.984984984985,1012.8667247760532
385.5855855855856,1012.8250127068055
386.1861861861862,1012.766187686937
386.7867867867868,1012.8342013851473
387.3873873873874,1012.8309807246454
387.987987987988,1012.7569232951024
388.5885885885886,1012.763807469324
389.1891891891892,1012.849085559683
389.7897897897898,1012.8090664046645
390.3903903903904,1012.8297952138407
390.990990990991,1012.819769856633
391.5915915915916,1012.7821772115965
392.1921921921922,1012.7103897963233
392.7927927927928,1012.7760834794054
393.3933933933934,1012.8202062690077
393.993993993994,1012.7003488485259
394.5945945945946,1012.7696671497658
395.1951951951952,1012.8318196152226
395.7957957957958,1012.776825178587
396.3963963963964,1012.7842987390966
396.996996996997,1012.7932088558392
397.5975975975976,1012.7317184129347
398.1981981981982,1012.8601331036925
398.7987987987988,1012.8224460976337
399.3993993993994,1012.7323812504676
400.0,1012.8362218085352
400.6006006006006,1012.7289862593798
401.20120120120123,1012.873915751249
401.8018018018018,1012.8613490615672
402.4024024024024,1012.8243761136936
403.003003003003,1012.7677271308032
403.60360360360363,1012.7297359339786
404.2042042042042,1012.763921812486
404.8048048048048,1012.8158899099349
405.4054054054054,1012.7702406759171
406.00600600600603,1012.8967771632205
406.6066066066066,1012.8205923528539
407.2072072072072,1012.7396220618484
407.8078078078078,1012.8242030434775
408.40840840840843,1012.893853533893
409.009009009009,1012.8825229348525
409.6096096096096,1012.7837135823886
410.2102102102102,1012.7948550993806
410.81081081081084,1012.8197993037493
411.4114114114114,1012.743461154976
412.012012012012,1012.8280867469545
412.6126126126126,1012.8651917043164
413.21321321321324,1012.7739348495463
413.8138138138138,1012.8244005474077
414.4144144144144,1012.8433228613692
415.015015015015,1012.8145811978113
415.61561561561564,1012.7343874372135
416.2162162162162,1012.7413342914783
416.8168168168168,1012.883187978161
417.4174174174174,1012.7761945362098
418.01801801801804,1012.8303247053727
418.6186186186186,1012.8002886201306
419.2192192192192,1012.823271992126
419.8198198198198,1012.8266782076498
420.42042042042044,1012.7871790049852
421.021021021021,1012.7764118708842
421.6216216216216,1012.7837153542997
422.22222222222223,1012.8324346389093
422.82282282282284,1012.8051135530836
423.42342342342346,1012.8255508975243
424.024024024024,1012.861080346563
424.62462462462463,1012.8014038600364
425.22522522522524,1012.8419982144568
425.82582582582586,1012.7778906942377
426.4264264264264,1012.754565813608
427.02702702702703,1012.7824880511142
427.62762762762765,1012.749999345573
428.22822822822826,1012.7979315523326
428.8288288288288,1012.8143244208447
429.42942942942943,1012.8180896543274
430.03003003003005,1012.8062324190606
430.63063063063066,1012.840710659158
431.2312312312312,1012.7114021574451
431.83183183183183,1012.7833608778635
432.43243243243245,1012.830665667656
433.03303303303306,1012.7919035222978
433.6336336336336,1012.8081824154281
434.23423423423424,1012.8055078490081
434.83483483483485,1012.8613238816612
435.43543543543547,1012.757193787785
436.036036036036,1012.7848602572329
436.63663663663664,1012.7883503711414
437.23723723723725,1012.823096148848
437.83783783783787,1012.7373758911128
438.4384384384384,1012.8346075061801
439.03903903903904,1012.8716607535539
439.63963963963965,1012.8409106436092
440.24024024024027,1012.8636668858394
440.8408408408408,1012.8257448939659
441.44144144144144,1012.7513730156588
442.04204204204206,1012.8426873690603
442.64264264264267,1012.834113035298
443.2432432432432,1012.8626484214661
443.84384384384384,1012.8290437418077
444.44444444444446,1012.8225313312494
445.0450450450451,1012.8377891543345
445.64564564564563,1012.7619174299284
446.24624624624624,1012.8033507190588
446.84684684684686,1012.8189677674808
447.4474474474475,1012.8260561246924
448.04804804804803,1012.77877255389
448.64864864864865,1012.823245572539
449.24924924924926,1012.833380250782
449.8498498498499,1012.800772778826
450.45045045045043,1012.7911405543861
451.05105105105105,1012.681095716973
451.65165165165166,1012.8584319048224
452.2522522522523,1012.8097847964946
452.85285285285283,1012.7306181141299
453.45345345345345,1012.8036090008197
454.05405405405406,1012.8183703067881
454.6546546546547,1012.8340251795003
455.25525525525524,1012.8501218281073
455.85585585585585,1012.8197869402401
456.45645645645646,1012.7939644477018
457.0570570570571,1012.8125887706678
457.65765765765764,1012.711012742558
458.25825825825825,1012.8046992654184
458.85885885885887,1012.7429529005159
459.4594594594595,1012.7873199105269
460.06006006006004,1012.7826071912679
460.66066066066065,1012.8249081451006
461.26126126126127,1012.7809292490856
461.8618618618619,1012.7804594243048
462.4624624624625,1012.7849608948627
463.06306306306305,1012.8409941920827
463.66366366366367,1012.8361347334633
464.2642642642643,1012.7764015041862
464.8648648648649,1012.8235254898799
465.46546546546546,1012.792896487989
466.06606606606607,1012.8644395497315
466.6666666666667,1012.7715201749993
467.2672672672673,1012.7746650613716
467.86786786786786,1012.795906037092
468.4684684684685,1012.7463317998813
469.0690690690691,1012.8008979226012
469.6696696696697,1012.8672626428563
470.27027027027026,1012.8382869225101
470.8708708708709,1012.7619305077498
471.4714714714715,1012.8278415966024
472.0720720720721,1012.7545747591445
472.67267267267266,1012.8658121040141
473.2732732732733,1012.7730805131821
473.8738738738739,1012.8178437044385
474.4744744744745,1012.8266506073923
475.07507507507506,1012.7720894837826
475.6756756756757,1012.759424674356
476.2762762762763,1012.7922104252752
476.8768768768769,1012.7991413870534
477.47747747747746,1012.8815457186482
478.0780780780781,1012.7708864410246
478.6786786786787,1012.7767872455502
479.2792792792793,1012.8706702130623
479.87987987987987,1012.7286958196045
480.4804804804805,1012.7711097257818
481.0810810810811,1012.7978226340209
481.6816816816817,1012.8042279570553
482.28228228228227,1012.7298762079413
482.8828828828829,1012.7411120187636
483.4834834834835,1012.71493115814
484.0840840840841,1012.817949379569
484.68468468468467,1012.7193921229282
485.2852852852853,1012.7258423818187
485.8858858858859,1012.8000193423993
486.4864864864865,1012.7767253409253
487.08708708708707,1012.835004233712
487.6876876876877,1012.7042984100567
488.2882882882883,1012.8309732529906
488.8888888888889,1012.7253028737262
489.4894894894895,1012.8343383670488
490.0900900900901,1012.7958977471419
490.6906906906907,1012.8451705781775
491.2912912912913,1012.8050457971354
491.8918918918919,1012.7604446000262
492.4924924924925,1012.8080668838
493.0930930930931,1012.774629056938
493.6936936936937,1012.8395838804107
494.2942942942943,1012.7603767498255
494.8948948948949,1012.7952310114345
495.4954954954955,1012.7949241916663
496.0960960960961,1012.8201010024821
496.6966966966967,1012.8312372307134
497.2972972972973,1012.8155979482045
497.8978978978979,1012.856157362952
